city,hotel_name,tier,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,is_asian_reviewer,is_solo,score_gap,nationality_known
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Solo traveler,Unknown,4,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,5,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Solo traveler,Unknown,6,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,3.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,5,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,4.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,9,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,5,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,7,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Solo traveler,Unknown,2,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Solo traveler,Unknown,4,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Solo traveler,Unknown,1,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Solo traveler,Unknown,1,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
