city,hotel_name,tier,hotel_id,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,nationality_known,is_asian_reviewer,is_solo,score_gap
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,United Kingdom,Couple,Deluxe Room with Two Double Beds,3,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,9.0,United States,Family,Deluxe Room with Two Double Beds,7,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,8.0,Japan,Couple,Deluxe King Room,1,Park_Hayatt_b,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,9.0,Australia,Solo traveler,Deluxe Room with Two Double Beds,2,Park_Hayatt_b,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,9.0,Australia,Family,Deluxe Room with Two Double Beds,4,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,Australia,Couple,Deluxe King Room,2,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,Australia,Couple,Deluxe King Room,1,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,New Zealand,Group,Premier King Room,1,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,United States,Solo traveler,Deluxe King Room,4,Park_Hayatt_b,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,Lebanon,Couple,Deluxe King Room,4,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,Canada,Couple,Premier King Room,1,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,8.0,Cambodia,Family,Park Suite with One King Bed,3,Park_Hayatt_b,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,9.0,Turkey,Solo traveler,Deluxe King Room,1,Park_Hayatt_b,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,9.0,Turkey,Solo traveler,Deluxe King Room,1,Park_Hayatt_b,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,United Kingdom,Couple,Deluxe Room with Two Double Beds,6,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,Romania,Group,Deluxe King Room,6,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,United States,Couple,Deluxe Room with Two Double Beds,4,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,8.0,Canada,Couple,King Room with City View,1,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Booking.com,10.0,United Kingdom,Couple,Deluxe King Room,2,Park_Hayatt_b,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,South Korea,Couple,Mandarin Grand Twin Room,3,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,6.4,Saudi Arabia,Couple,Deluxe King,6,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,6.8,Japan,Family with young children,Oriental King Suite,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.6,Singapore,Couple,Deluxe Twin,2,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,8.8,Japan,Couple,Deluxe Premier King Room Non Smoking,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,United Kingdom,Couple,Deluxe Twin,2,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Japan,Couple,Deluxe Room,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,"Hong Kong SAR, China",Solo traveler,Deluxe Twin,1,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,8.0,"Hong Kong SAR, China",Couple,Deluxe Premier Twin,4,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,United States,Couple,Deluxe Premier King,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,United States,Family with young children,Deluxe Premier Twin,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.6,China,Couple,Deluxe Twin,3,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,"Hong Kong SAR, China",Solo traveler,Deluxe Premier King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,United States,Group,Mandarin Grand King Room,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,United States,Couple,Deluxe Twin,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,"Hong Kong SAR, China",Couple,Mandarin Grand King Room,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,6.8,Canada,Couple,Deluxe Twin,2,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,United Arab Emirates,Business traveler,Mandarin Grand King Room,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Japan,Couple,Deluxe Premier King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.6,United States,Couple,Deluxe Premier King,2,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.6,Singapore,Couple,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,7.6,"Hong Kong SAR, China",Couple,Deluxe Premier King,4,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.6,France,Couple,Deluxe King,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.6,Japan,Solo traveler,Deluxe Twin,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,7.6,Japan,Family with teens,Premier Twin Suite,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,4.8,Japan,Family with teens,Premier King Suite,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,2.0,Japan,Couple,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Japan,Couple,Deluxe Twin,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Japan,Couple,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Japan,Solo traveler,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,6.8,Japan,Couple,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Japan,Couple,Mandarin Grand King Room,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,"Hong Kong SAR, China",Couple,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,South Korea,Couple,Deluxe Premier King,3,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.2,South Korea,Business traveler,Deluxe Premier Twin,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Sweden,Couple,Deluxe King,1,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Taiwan,Solo traveler,Deluxe Premier King,4,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Singapore,Couple,Deluxe Twin,1,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Taiwan,Solo traveler,Deluxe King,3,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,9.2,"Hong Kong SAR, China",Family with teens,Deluxe Twin,3,mandarin_oriental_tokyo_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Taiwan,Couple,Deluxe Premier King,2,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,10.0,Taiwan,Couple,Deluxe Premier King,3,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Agoda,6.4,Taiwan,Business traveler,Deluxe Premier King,4,mandarin_oriental_tokyo_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Austria,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Arab Emirates,Solo traveler,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,China,Couple,Premier Deluxe King Room,6,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Israel,Group,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Arab Emirates,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Couple,Deluxe Corner King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Costa Rica,Couple,Premier Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,China,Couple,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United Arab Emirates,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Australia,Solo traveler,Premier King Suite,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Couple,Mandarin Grand King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Hong Kong,Group,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,1.0,Canada,Solo traveler,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Switzerland,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Couple,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,Turkey,Couple,Deluxe Twin Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Canada,Couple,Deluxe Corner King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Arab Emirates,Couple,Mandarin King Suite,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United Arab Emirates,Couple,Premier Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Japan,Couple,Deluxe Corner King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Australia,Family,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Hong Kong,Family,Premier Deluxe King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Italy,Couple,Deluxe Corner King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Cyprus,Group,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,5.0,Saudi Arabia,Solo traveler,Premier Deluxe King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Arab Emirates,Family,Mandarin Grand Twin Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Netherlands,Group,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,2.0,South Korea,Family,Mandarin Grand King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,4.0,United Kingdom,Family,Deluxe Twin Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Norway,Couple,Mandarin Grand King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,5.0,United States,Couple,Premier Deluxe King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Switzerland,Family,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Family,Mandarin Grand King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Hong Kong,Solo traveler,Mandarin Grand King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,5.0,India,Family,Premier Deluxe King Room,7,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Qatar,Couple,Premier Deluxe King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Couple,Premier Deluxe King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Arab Emirates,Couple,Mandarin Grand King Room,6,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Kuwait,Family,Premier Deluxe King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,6.0,Spain,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United States,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Singapore,Couple,Deluxe Twin Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Japan,Family,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Singapore,Couple,Deluxe Twin Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,2.0,Turkey,Couple,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Australia,Solo traveler,Deluxe Corner King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Group,Premier Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Solo traveler,Deluxe Twin Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,China,Family,Mandarin King Suite,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Colombia,Family,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Taiwan,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Romania,Couple,Mandarin Grand King Room,7,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,7.0,Saudi Arabia,Group,Premier Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,7.0,Saudi Arabia,Group,Premier Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Hong Kong,Family,Deluxe Twin Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Brazil,Couple,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,3.0,Hong Kong,Couple,Mandarin Grand King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,United Kingdom,Couple,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,Australia,Couple,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Turkey,Solo traveler,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United States,Couple,Mandarin Grand King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
